UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
134097,10,"R",1359,"R",454,"R",350,"R",283,"R",13,"R",1,"R",258
134097,20,"R",768,"R",437,"R",308,"R",0,"R",0,"R",0,"R",23
134097,30,"R",256,"R",2,"R",17,"R",236,"R",0,"R",0,"R",1
134097,40,"R",335,"R",15,"R",25,"R",47,"R",13,"R",1,"R",234
134097,42,"R",335,"R",15,"R",25,"R",47,"R",13,"R",1,"R",234
134112, 0,"R",130,"R",0,"R",0,"R",0,"R",130,"R",0,"R",0
134112,10,"R",130,"R",0,"R",0,"R",0,"R",130,"R",0,"R",0
134112,40,"R",130,"R",0,"R",0,"R",0,"R",130,"R",0,"R",0
134112,41,"R",130,"R",0,"R",0,"R",0,"R",130,"R",0,"R",0
134121, 0,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
134121,10,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
134121,40,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
134121,41,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
134130, 0,"R",2502,"R",1005,"R",678,"R",412,"R",0,"R",248,"R",159
134130,10,"R",2502,"R",1005,"R",678,"R",412,"R",0,"R",248,"R",159
134130,20,"R",1592,"R",966,"R",618,"R",8,"R",0,"R",0,"R",0
134130,30,"R",419,"R",23,"R",52,"R",344,"R",0,"R",0,"R",0
134130,40,"R",491,"R",16,"R",8,"R",60,"R",0,"R",248,"R",159
134130,42,"R",491,"R",16,"R",8,"R",60,"R",0,"R",248,"R",159
134149, 0,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20
134149,50,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20
134237, 0,"R",967,"R",474,"R",216,"R",0,"R",0,"R",0,"R",277
134237,10,"R",967,"R",474,"R",216,"R",0,"R",0,"R",0,"R",277
134237,40,"R",967,"R",474,"R",216,"R",0,"R",0,"R",0,"R",277
134237,41,"R",967,"R",474,"R",216,"R",0,"R",0,"R",0,"R",277
134343, 0,"R",103,"R",13,"R",27,"R",31,"R",3,"R",0,"R",29
134343,10,"R",103,"R",13,"R",27,"R",31,"R",3,"R",0,"R",29
134343,20,"R",49,"R",13,"R",23,"R",11,"R",1,"R",0,"R",1
134343,30,"R",26,"R",0,"R",4,"R",20,"R",2,"R",0,"R",0
134343,40,"R",28,"R",0,"R",0,"R",0,"R",0,"R",0,"R",28
134343,43,"R",28,"R",0,"R",0,"R",0,"R",0,"R",0,"R",28
134495, 0,"R",308,"R",33,"R",19,"R",30,"R",211,"R",0,"R",15
134495,10,"R",308,"R",33,"R",19,"R",30,"R",211,"R",0,"R",15
134495,20,"R",208,"R",33,"R",19,"R",29,"R",127,"R",0,"R",0
134495,30,"R",79,"R",0,"R",0,"R",1,"R",74,"R",0,"R",4
134495,40,"R",21,"R",0,"R",0,"R",0,"R",10,"R",0,"R",11
134495,42,"R",21,"R",0,"R",0,"R",0,"R",10,"R",0,"R",11
134510, 0,"R",9,"R",3,"R",0,"R",6,"R",0,"R",0,"R",0
134510,10,"R",9,"R",3,"R",0,"R",6,"R",0,"R",0,"R",0
134510,40,"R",9,"R",3,"R",0,"R",6,"R",0,"R",0,"R",0
134510,42,"R",9,"R",3,"R",0,"R",6,"R",0,"R",0,"R",0
134608, 0,"R",206,"R",35,"R",45,"R",103,"R",23,"R",0,"R",0
134608,10,"R",206,"R",35,"R",45,"R",103,"R",23,"R",0,"R",0
134608,20,"R",157,"R",35,"R",42,"R",63,"R",17,"R",0,"R",0
134608,30,"R",48,"R",0,"R",3,"R",39,"R",6,"R",0,"R",0
134608,40,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
134608,42,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
134680, 0,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9
134680,50,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9
134811, 0,"R",98,"R",0,"R",0,"R",0,"R",98,"R",0,"R",0
134811,10,"R",98,"R",0,"R",0,"R",0,"R",98,"R",0,"R",0
134811,40,"R",98,"R",0,"R",0,"R",0,"R",98,"R",0,"R",0
134811,41,"R",98,"R",0,"R",0,"R",0,"R",98,"R",0,"R",0
134909, 0,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
134909,10,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
134909,40,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
134909,43,"R",11,"R",0,"R",0,"R",0,"R",11,"R",0,"R",0
134945, 0,"R",184,"R",42,"R",51,"R",77,"R",10,"R",0,"R",4
134945,10,"R",180,"R",42,"R",51,"R",77,"R",10,"R",0,"R",0
134945,20,"R",90,"R",39,"R",47,"R",4,"R",0,"R",0,"R",0
134945,30,"R",52,"R",0,"R",2,"R",50,"R",0,"R",0,"R",0
134945,40,"R",38,"R",3,"R",2,"R",23,"R",10,"R",0,"R",0
134945,42,"R",38,"R",3,"R",2,"R",23,"R",10,"R",0,"R",0
134945,50,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
135063, 0,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
135063,10,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
135063,40,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
135063,43,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
135081, 0,"R",982,"R",0,"R",0,"R",0,"R",982,"R",0,"R",0
135081,10,"R",982,"R",0,"R",0,"R",0,"R",982,"R",0,"R",0
135081,40,"R",982,"R",0,"R",0,"R",0,"R",982,"R",0,"R",0
135081,41,"R",982,"R",0,"R",0,"R",0,"R",982,"R",0,"R",0
135124, 0,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
135124,10,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
135124,40,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
135124,42,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
135160, 0,"R",66,"R",0,"R",0,"R",0,"R",0,"R",0,"R",66
135160,10,"R",66,"R",0,"R",0,"R",0,"R",0,"R",0,"R",66
135160,20,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30
135160,30,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0,"R",26
135160,40,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
135160,42,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
135188, 0,"R",78,"R",7,"R",8,"R",13,"R",43,"R",0,"R",7
135188,10,"R",74,"R",7,"R",8,"R",13,"R",43,"R",0,"R",3
135188,20,"R",28,"R",7,"R",8,"R",5,"R",8,"R",0,"R",0
135188,30,"R",46,"R",0,"R",0,"R",8,"R",35,"R",0,"R",3
135188,50,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
135364, 0,"R",16,"R",2,"R",5,"R",7,"R",2,"R",0,"R",0
135364,10,"R",16,"R",2,"R",5,"R",7,"R",2,"R",0,"R",0
135364,40,"R",16,"R",2,"R",5,"R",7,"R",2,"R",0,"R",0
135364,42,"R",16,"R",2,"R",5,"R",7,"R",2,"R",0,"R",0
135391, 0,"R",131,"R",25,"R",30,"R",42,"R",25,"R",5,"R",4
135391,10,"R",131,"R",25,"R",30,"R",42,"R",25,"R",5,"R",4
135391,20,"R",96,"R",24,"R",27,"R",31,"R",14,"R",0,"R",0
135391,30,"R",26,"R",1,"R",3,"R",11,"R",11,"R",0,"R",0
135391,40,"R",9,"R",0,"R",0,"R",0,"R",0,"R",5,"R",4
135391,42,"R",9,"R",0,"R",0,"R",0,"R",0,"R",5,"R",4
135610, 0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0
135610,10,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0
135610,20,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0
135717, 0,"R",733,"R",170,"R",278,"R",171,"R",114,"R",0,"R",0
135717,10,"R",733,"R",170,"R",278,"R",171,"R",114,"R",0,"R",0
135717,20,"R",580,"R",170,"R",278,"R",122,"R",10,"R",0,"R",0
135717,30,"R",153,"R",0,"R",0,"R",49,"R",104,"R",0,"R",0
135726, 0,"R",1569,"R",613,"R",344,"R",243,"R",82,"R",287,"R",0
135726,10,"R",1569,"R",613,"R",344,"R",243,"R",82,"R",287,"R",0
135726,20,"R",868,"R",597,"R",270,"R",1,"R",0,"R",0,"R",0
135726,30,"R",226,"R",4,"R",57,"R",165,"R",0,"R",0,"R",0
135726,40,"R",475,"R",12,"R",17,"R",77,"R",82,"R",287,"R",0
135726,41,"R",50,"R",0,"R",0,"R",0,"R",0,"R",50,"R",0
135726,42,"R",424,"R",12,"R",17,"R",76,"R",82,"R",237,"R",0
135726,43,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
135939, 0,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
135939,50,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
135957, 0,"R",22,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22
135957,50,"R",22,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22
136066, 0,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
136066,10,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
136066,40,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
136066,41,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
136145, 0,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30
136145,10,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30
136145,20,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15
136145,30,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
136145,40,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13
136145,43,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13
136172, 0,"R",472,"R",84,"R",141,"R",144,"R",81,"R",20,"R",2
136172,10,"R",472,"R",84,"R",141,"R",144,"R",81,"R",20,"R",2
136172,20,"R",217,"R",83,"R",134,"R",0,"R",0,"R",0,"R",0
136172,30,"R",129,"R",1,"R",5,"R",123,"R",0,"R",0,"R",0
136172,40,"R",126,"R",0,"R",2,"R",21,"R",81,"R",20,"R",2
136172,41,"R",8,"R",0,"R",1,"R",0,"R",7,"R",0,"R",0
136172,42,"R",118,"R",0,"R",1,"R",21,"R",74,"R",20,"R",2
136206, 0,"R",16,"R",4,"R",11,"R",1,"R",0,"R",0,"R",0
136206,10,"R",16,"R",4,"R",11,"R",1,"R",0,"R",0,"R",0
136206,40,"R",16,"R",4,"R",11,"R",1,"R",0,"R",0,"R",0
136206,42,"R",16,"R",4,"R",11,"R",1,"R",0,"R",0,"R",0
136215, 0,"R",864,"R",266,"R",212,"R",336,"R",35,"R",5,"R",10
136215,10,"R",864,"R",266,"R",212,"R",336,"R",35,"R",5,"R",10
136215,20,"R",31,"R",31,"R",0,"R",0,"R",0,"R",0,"R",0
136215,30,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0
136215,40,"R",832,"R",235,"R",211,"R",336,"R",35,"R",5,"R",10
136215,41,"R",707,"R",225,"R",198,"R",272,"R",1,"R",1,"R",10
136215,42,"R",125,"R",10,"R",13,"R",64,"R",34,"R",4,"R",0
136233, 0,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"R",100
136233,10,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"R",100
136233,20,"R",64,"R",0,"R",0,"R",0,"R",0,"R",0,"R",64
136233,30,"R",24,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24
136233,40,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12
136233,42,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12
136288, 0,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12
136288,50,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12
136330, 0,"R",162,"R",37,"R",63,"R",58,"R",4,"R",0,"R",0
136330,10,"R",162,"R",37,"R",63,"R",58,"R",4,"R",0,"R",0
136330,40,"R",162,"R",37,"R",63,"R",58,"R",4,"R",0,"R",0
136330,42,"R",162,"R",37,"R",63,"R",58,"R",4,"R",0,"R",0
136358, 0,"R",282,"R",0,"R",0,"R",0,"R",0,"R",0,"R",282
136358,10,"R",282,"R",0,"R",0,"R",0,"R",0,"R",0,"R",282
136358,20,"R",215,"R",0,"R",0,"R",0,"R",0,"R",0,"R",215
136358,30,"R",62,"R",0,"R",0,"R",0,"R",0,"R",0,"R",62
136358,40,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
136358,42,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
136358,43,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
136400, 0,"R",132,"R",26,"R",19,"R",27,"R",54,"R",0,"R",6
136400,10,"R",132,"R",26,"R",19,"R",27,"R",54,"R",0,"R",6
136400,20,"R",84,"R",26,"R",19,"R",24,"R",15,"R",0,"R",0
136400,30,"R",40,"R",0,"R",0,"R",3,"R",37,"R",0,"R",0
136400,40,"R",8,"R",0,"R",0,"R",0,"R",2,"R",0,"R",6
136400,42,"R",8,"R",0,"R",0,"R",0,"R",2,"R",0,"R",6
136473, 0,"R",183,"R",77,"R",27,"R",30,"R",49,"R",0,"R",0
136473,10,"R",183,"R",77,"R",27,"R",30,"R",49,"R",0,"R",0
136473,20,"R",129,"R",77,"R",27,"R",20,"R",5,"R",0,"R",0
136473,30,"R",54,"R",0,"R",0,"R",10,"R",44,"R",0,"R",0
136516, 0,"R",161,"R",0,"R",0,"R",0,"R",0,"R",0,"R",161
136516,10,"R",160,"R",0,"R",0,"R",0,"R",0,"R",0,"R",160
136516,20,"R",98,"R",0,"R",0,"R",0,"R",0,"R",0,"R",98
136516,30,"R",54,"R",0,"R",0,"R",0,"R",0,"R",0,"R",54
136516,40,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
136516,42,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
136516,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
136701, 0,"R",12,"R",3,"R",3,"R",5,"R",0,"R",1,"R",0
136701,10,"R",12,"R",3,"R",3,"R",5,"R",0,"R",1,"R",0
136701,40,"R",12,"R",3,"R",3,"R",5,"R",0,"R",1,"R",0
136701,42,"R",12,"R",3,"R",3,"R",5,"R",0,"R",1,"R",0
136774, 0,"R",95,"R",0,"R",0,"R",0,"R",0,"R",0,"R",95
136774,10,"R",95,"R",0,"R",0,"R",0,"R",0,"R",0,"R",95
136774,40,"R",95,"R",0,"R",0,"R",0,"R",0,"R",0,"R",95
136774,42,"R",95,"R",0,"R",0,"R",0,"R",0,"R",0,"R",95
136950, 0,"R",211,"R",78,"R",49,"R",55,"R",0,"R",29,"R",0
136950,10,"R",211,"R",78,"R",49,"R",55,"R",0,"R",29,"R",0
136950,20,"R",122,"R",76,"R",46,"R",0,"R",0,"R",0,"R",0
136950,30,"R",41,"R",0,"R",1,"R",40,"R",0,"R",0,"R",0
136950,40,"R",48,"R",2,"R",2,"R",15,"R",0,"R",29,"R",0
136950,41,"R",48,"R",2,"R",2,"R",15,"R",0,"R",29,"R",0
137032, 0,"R",164,"R",25,"R",51,"R",71,"R",17,"R",0,"R",0
137032,10,"R",164,"R",25,"R",51,"R",71,"R",17,"R",0,"R",0
137032,20,"R",45,"R",18,"R",23,"R",4,"R",0,"R",0,"R",0
137032,30,"R",66,"R",4,"R",20,"R",42,"R",0,"R",0,"R",0
137032,40,"R",53,"R",3,"R",8,"R",25,"R",17,"R",0,"R",0
137032,42,"R",53,"R",3,"R",8,"R",25,"R",17,"R",0,"R",0
137078, 0,"R",372,"R",0,"R",0,"R",0,"R",0,"R",0,"R",372
137078,10,"R",372,"R",0,"R",0,"R",0,"R",0,"R",0,"R",372
137078,20,"R",234,"R",0,"R",0,"R",0,"R",0,"R",0,"R",234
137078,30,"R",111,"R",0,"R",0,"R",0,"R",0,"R",0,"R",111
137078,40,"R",27,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27
137078,43,"R",27,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27
137096, 0,"R",239,"R",0,"R",0,"R",0,"R",0,"R",0,"R",239
137096,10,"R",239,"R",0,"R",0,"R",0,"R",0,"R",0,"R",239
137096,20,"R",182,"R",0,"R",0,"R",0,"R",0,"R",0,"R",182
137096,30,"R",57,"R",0,"R",0,"R",0,"R",0,"R",0,"R",57
137148, 0,"R",9,"R",2,"R",4,"R",3,"R",0,"R",0,"R",0
137148,10,"R",9,"R",2,"R",4,"R",3,"R",0,"R",0,"R",0
137148,40,"R",9,"R",2,"R",4,"R",3,"R",0,"R",0,"R",0
137148,41,"R",9,"R",2,"R",4,"R",3,"R",0,"R",0,"R",0
137209, 0,"R",197,"R",0,"R",0,"R",0,"R",0,"R",0,"R",197
137209,10,"R",196,"R",0,"R",0,"R",0,"R",0,"R",0,"R",196
137209,20,"R",154,"R",0,"R",0,"R",0,"R",0,"R",0,"R",154
137209,30,"R",42,"R",0,"R",0,"R",0,"R",0,"R",0,"R",42
137209,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
137272, 0,"R",7,"R",0,"R",4,"R",2,"R",1,"R",0,"R",0
137272,10,"R",7,"R",0,"R",4,"R",2,"R",1,"R",0,"R",0
137272,40,"R",7,"R",0,"R",4,"R",2,"R",1,"R",0,"R",0
137272,41,"R",3,"R",0,"R",2,"R",1,"R",0,"R",0,"R",0
137272,42,"R",4,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0
137281, 0,"R",144,"R",0,"R",0,"R",0,"R",131,"R",0,"R",13
137281,10,"R",139,"R",0,"R",0,"R",0,"R",131,"R",0,"R",8
137281,20,"R",56,"R",0,"R",0,"R",0,"R",51,"R",0,"R",5
137281,30,"R",75,"R",0,"R",0,"R",0,"R",72,"R",0,"R",3
137281,40,"R",8,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0
137281,42,"R",8,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0
137281,50,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
137315, 0,"R",65,"R",0,"R",0,"R",0,"R",65,"R",0,"R",0
137315,10,"R",65,"R",0,"R",0,"R",0,"R",65,"R",0,"R",0
137315,20,"R",49,"R",0,"R",0,"R",0,"R",49,"R",0,"R",0
137315,30,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
137315,40,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
137315,42,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
137351, 0,"R",1850,"R",418,"R",455,"R",528,"R",260,"R",1,"R",188
137351,10,"R",1850,"R",418,"R",455,"R",528,"R",260,"R",1,"R",188
137351,20,"R",715,"R",363,"R",347,"R",5,"R",0,"R",0,"R",0
137351,30,"R",293,"R",14,"R",29,"R",250,"R",0,"R",0,"R",0
137351,40,"R",842,"R",41,"R",79,"R",273,"R",260,"R",1,"R",188
137351,42,"R",842,"R",41,"R",79,"R",273,"R",260,"R",1,"R",188
137476, 0,"R",106,"R",45,"R",32,"R",21,"R",5,"R",1,"R",2
137476,10,"R",106,"R",45,"R",32,"R",21,"R",5,"R",1,"R",2
137476,20,"R",18,"R",17,"R",1,"R",0,"R",0,"R",0,"R",0
137476,30,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",0
137476,40,"R",85,"R",26,"R",30,"R",21,"R",5,"R",1,"R",2
137476,42,"R",85,"R",26,"R",30,"R",21,"R",5,"R",1,"R",2
137546, 0,"R",256,"R",110,"R",65,"R",40,"R",0,"R",0,"R",41
137546,10,"R",256,"R",110,"R",65,"R",40,"R",0,"R",0,"R",41
137546,20,"R",172,"R",109,"R",58,"R",5,"R",0,"R",0,"R",0
137546,30,"R",43,"R",1,"R",7,"R",35,"R",0,"R",0,"R",0
137546,40,"R",41,"R",0,"R",0,"R",0,"R",0,"R",0,"R",41
137546,42,"R",41,"R",0,"R",0,"R",0,"R",0,"R",0,"R",41
137564, 0,"R",101,"R",27,"R",33,"R",39,"R",2,"R",0,"R",0
137564,10,"R",101,"R",27,"R",33,"R",39,"R",2,"R",0,"R",0
137564,40,"R",101,"R",27,"R",33,"R",39,"R",2,"R",0,"R",0
137564,41,"R",54,"R",26,"R",28,"R",0,"R",0,"R",0,"R",0
137564,42,"R",47,"R",1,"R",5,"R",39,"R",2,"R",0,"R",0
137759, 0,"R",194,"R",39,"R",15,"R",128,"R",9,"R",0,"R",3
137759,10,"R",194,"R",39,"R",15,"R",128,"R",9,"R",0,"R",3
137759,20,"R",150,"R",38,"R",15,"R",89,"R",7,"R",0,"R",1
137759,30,"R",40,"R",0,"R",0,"R",38,"R",2,"R",0,"R",0
137759,40,"R",4,"R",1,"R",0,"R",1,"R",0,"R",0,"R",2
137759,42,"R",2,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
137759,43,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
137777, 0,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
137777,10,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
137777,40,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
137777,41,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
137801, 0,"R",22,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22
137801,50,"R",22,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22
137810, 0,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
137810,50,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
137847, 0,"R",279,"R",45,"R",102,"R",114,"R",18,"R",0,"R",0
137847,10,"R",279,"R",45,"R",102,"R",114,"R",18,"R",0,"R",0
137847,20,"R",150,"R",45,"R",100,"R",5,"R",0,"R",0,"R",0
137847,30,"R",82,"R",0,"R",2,"R",79,"R",1,"R",0,"R",0
137847,40,"R",47,"R",0,"R",0,"R",30,"R",17,"R",0,"R",0
137847,42,"R",47,"R",0,"R",0,"R",30,"R",17,"R",0,"R",0
137953, 0,"R",12,"R",3,"R",3,"R",6,"R",0,"R",0,"R",0
137953,10,"R",12,"R",3,"R",3,"R",6,"R",0,"R",0,"R",0
137953,40,"R",12,"R",3,"R",3,"R",6,"R",0,"R",0,"R",0
137953,42,"R",12,"R",3,"R",3,"R",6,"R",0,"R",0,"R",0
137962, 0,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
137962,10,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
137962,40,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
137962,42,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
138187, 0,"R",475,"R",0,"R",0,"R",0,"R",0,"R",0,"R",475
138187,10,"R",475,"R",0,"R",0,"R",0,"R",0,"R",0,"R",475
138187,20,"R",293,"R",0,"R",0,"R",0,"R",0,"R",0,"R",293
138187,30,"R",99,"R",0,"R",0,"R",0,"R",0,"R",0,"R",99
138187,40,"R",83,"R",0,"R",0,"R",0,"R",0,"R",0,"R",83
138187,42,"R",83,"R",0,"R",0,"R",0,"R",0,"R",0,"R",83
138275, 0,"R",40,"R",7,"R",8,"R",14,"R",10,"R",0,"R",1
138275,10,"R",40,"R",7,"R",8,"R",14,"R",10,"R",0,"R",1
138275,40,"R",40,"R",7,"R",8,"R",14,"R",10,"R",0,"R",1
138275,42,"R",40,"R",7,"R",8,"R",14,"R",10,"R",0,"R",1
138293, 0,"R",27,"R",5,"R",6,"R",10,"R",0,"R",0,"R",6
138293,10,"R",21,"R",5,"R",6,"R",10,"R",0,"R",0,"R",0
138293,40,"R",21,"R",5,"R",6,"R",10,"R",0,"R",0,"R",0
138293,42,"R",21,"R",5,"R",6,"R",10,"R",0,"R",0,"R",0
138293,50,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
138309, 0,"R",87,"R",0,"R",0,"R",0,"R",87,"R",0,"R",0
138309,10,"R",87,"R",0,"R",0,"R",0,"R",87,"R",0,"R",0
138309,40,"R",87,"R",0,"R",0,"R",0,"R",87,"R",0,"R",0
138309,41,"R",87,"R",0,"R",0,"R",0,"R",87,"R",0,"R",0
138354, 0,"R",312,"R",67,"R",79,"R",93,"R",43,"R",30,"R",0
138354,10,"R",312,"R",67,"R",79,"R",93,"R",43,"R",30,"R",0
138354,20,"R",145,"R",64,"R",75,"R",6,"R",0,"R",0,"R",0
138354,30,"R",78,"R",0,"R",1,"R",77,"R",0,"R",0,"R",0
138354,40,"R",89,"R",3,"R",3,"R",10,"R",43,"R",30,"R",0
138354,41,"R",4,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0
138354,42,"R",26,"R",0,"R",0,"R",1,"R",13,"R",12,"R",0
138354,43,"R",59,"R",1,"R",1,"R",9,"R",30,"R",18,"R",0
138558, 0,"R",87,"R",10,"R",20,"R",37,"R",11,"R",8,"R",1
138558,10,"R",86,"R",10,"R",20,"R",37,"R",11,"R",8,"R",0
138558,20,"R",36,"R",9,"R",15,"R",12,"R",0,"R",0,"R",0
138558,30,"R",39,"R",1,"R",5,"R",25,"R",8,"R",0,"R",0
138558,40,"R",11,"R",0,"R",0,"R",0,"R",3,"R",8,"R",0
138558,42,"R",11,"R",0,"R",0,"R",0,"R",3,"R",8,"R",0
138558,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
138600, 0,"R",75,"R",34,"R",26,"R",15,"R",0,"R",0,"R",0
138600,10,"R",75,"R",34,"R",26,"R",15,"R",0,"R",0,"R",0
138600,20,"R",58,"R",34,"R",24,"R",0,"R",0,"R",0,"R",0
138600,30,"R",17,"R",0,"R",2,"R",15,"R",0,"R",0,"R",0
138655, 0,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
138655,10,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
138655,40,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
138655,42,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
138682, 0,"R",90,"R",0,"R",0,"R",0,"R",0,"R",0,"R",90
138682,50,"R",90,"R",0,"R",0,"R",0,"R",0,"R",0,"R",90
138691, 0,"R",130,"R",4,"R",11,"R",70,"R",45,"R",0,"R",0
138691,10,"R",130,"R",4,"R",11,"R",70,"R",45,"R",0,"R",0
138691,20,"R",33,"R",3,"R",10,"R",20,"R",0,"R",0,"R",0
138691,30,"R",38,"R",1,"R",0,"R",36,"R",1,"R",0,"R",0
138691,40,"R",59,"R",0,"R",1,"R",14,"R",44,"R",0,"R",0
138691,42,"R",59,"R",0,"R",1,"R",14,"R",44,"R",0,"R",0
138716, 0,"R",148,"R",29,"R",42,"R",66,"R",10,"R",0,"R",1
138716,10,"R",147,"R",29,"R",42,"R",66,"R",10,"R",0,"R",0
138716,20,"R",63,"R",28,"R",31,"R",4,"R",0,"R",0,"R",0
138716,30,"R",52,"R",1,"R",8,"R",41,"R",2,"R",0,"R",0
138716,40,"R",32,"R",0,"R",3,"R",21,"R",8,"R",0,"R",0
138716,42,"R",32,"R",0,"R",3,"R",21,"R",8,"R",0,"R",0
