UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
132903,42,"R",59,"R",2,"R",0,"R",2,"R",49,"R",3,"R",3
132903,43,"R",328,"R",0,"R",1,"R",12,"R",237,"R",78,"R",0
133021, 0,"R",39,"R",12,"R",5,"R",6,"R",11,"R",0,"R",5
133021,10,"R",39,"R",12,"R",5,"R",6,"R",11,"R",0,"R",5
133021,20,"R",26,"R",12,"R",4,"R",6,"R",4,"R",0,"R",0
133021,30,"R",13,"R",0,"R",1,"R",0,"R",7,"R",0,"R",5
133085, 0,"R",30,"R",14,"R",10,"R",6,"R",0,"R",0,"R",0
133085,10,"R",30,"R",14,"R",10,"R",6,"R",0,"R",0,"R",0
133085,40,"R",30,"R",14,"R",10,"R",6,"R",0,"R",0,"R",0
133085,42,"R",30,"R",14,"R",10,"R",6,"R",0,"R",0,"R",0
133386, 0,"R",301,"R",105,"R",109,"R",74,"R",13,"R",0,"R",0
133386,10,"R",301,"R",105,"R",109,"R",74,"R",13,"R",0,"R",0
133386,20,"R",233,"R",104,"R",90,"R",38,"R",1,"R",0,"R",0
133386,30,"R",67,"R",1,"R",19,"R",36,"R",11,"R",0,"R",0
133386,40,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
133386,42,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
133465, 0,"R",23,"R",0,"R",0,"R",0,"R",23,"R",0,"R",0
133465,10,"R",23,"R",0,"R",0,"R",0,"R",23,"R",0,"R",0
133465,40,"R",23,"R",0,"R",0,"R",0,"R",23,"R",0,"R",0
133465,42,"R",23,"R",0,"R",0,"R",0,"R",23,"R",0,"R",0
133492, 0,"R",121,"R",42,"R",28,"R",51,"R",0,"R",0,"R",0
133492,10,"R",121,"R",42,"R",28,"R",51,"R",0,"R",0,"R",0
133492,20,"R",80,"R",42,"R",28,"R",10,"R",0,"R",0,"R",0
133492,30,"R",25,"R",0,"R",0,"R",25,"R",0,"R",0,"R",0
133492,40,"R",16,"R",0,"R",0,"R",16,"R",0,"R",0,"R",0
133492,42,"R",16,"R",0,"R",0,"R",16,"R",0,"R",0,"R",0
133508, 0,"R",169,"R",0,"R",0,"R",0,"R",0,"R",0,"R",169
133508,10,"R",169,"R",0,"R",0,"R",0,"R",0,"R",0,"R",169
133508,20,"R",76,"R",0,"R",0,"R",0,"R",0,"R",0,"R",76
133508,30,"R",89,"R",0,"R",0,"R",0,"R",0,"R",0,"R",89
133508,40,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
133508,42,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
133526, 0,"R",45,"R",2,"R",8,"R",15,"R",20,"R",0,"R",0
133526,10,"R",45,"R",2,"R",8,"R",15,"R",20,"R",0,"R",0
133526,40,"R",45,"R",2,"R",8,"R",15,"R",20,"R",0,"R",0
133526,42,"R",45,"R",2,"R",8,"R",15,"R",20,"R",0,"R",0
133553, 0,"R",266,"R",62,"R",93,"R",94,"R",17,"R",0,"R",0
133553,10,"R",266,"R",62,"R",93,"R",94,"R",17,"R",0,"R",0
133553,20,"R",106,"R",55,"R",51,"R",0,"R",0,"R",0,"R",0
133553,30,"R",61,"R",2,"R",16,"R",43,"R",0,"R",0,"R",0
133553,40,"R",99,"R",5,"R",26,"R",51,"R",17,"R",0,"R",0
133553,42,"R",99,"R",5,"R",26,"R",51,"R",17,"R",0,"R",0
133650, 0,"R",552,"R",146,"R",186,"R",140,"R",79,"R",1,"R",0
133650,10,"R",552,"R",146,"R",186,"R",140,"R",79,"R",1,"R",0
133650,20,"R",268,"R",139,"R",120,"R",9,"R",0,"R",0,"R",0
133650,30,"R",130,"R",3,"R",56,"R",68,"R",3,"R",0,"R",0
133650,40,"R",154,"R",4,"R",10,"R",63,"R",76,"R",1,"R",0
133650,42,"R",154,"R",4,"R",10,"R",63,"R",76,"R",1,"R",0
133669, 0,"R",762,"R",203,"R",249,"R",135,"R",173,"R",1,"R",1
133669,10,"R",762,"R",203,"R",249,"R",135,"R",173,"R",1,"R",1
133669,20,"R",439,"R",203,"R",236,"R",0,"R",0,"R",0,"R",0
133669,30,"R",114,"R",0,"R",6,"R",108,"R",0,"R",0,"R",0
133669,40,"R",209,"R",0,"R",7,"R",27,"R",173,"R",1,"R",1
133669,42,"R",209,"R",0,"R",7,"R",27,"R",173,"R",1,"R",1
133702, 0,"R",404,"R",293,"R",0,"R",99,"R",7,"R",0,"R",5
133702,10,"R",404,"R",293,"R",0,"R",99,"R",7,"R",0,"R",5
133702,20,"R",195,"R",194,"R",0,"R",1,"R",0,"R",0,"R",0
133702,30,"R",195,"R",99,"R",0,"R",89,"R",7,"R",0,"R",0
133702,40,"R",14,"R",0,"R",0,"R",9,"R",0,"R",0,"R",5
133702,43,"R",14,"R",0,"R",0,"R",9,"R",0,"R",0,"R",5
133711, 0,"R",108,"R",15,"R",33,"R",47,"R",12,"R",0,"R",1
133711,10,"R",108,"R",15,"R",33,"R",47,"R",12,"R",0,"R",1
133711,40,"R",108,"R",15,"R",33,"R",47,"R",12,"R",0,"R",1
133711,41,"R",71,"R",15,"R",33,"R",19,"R",4,"R",0,"R",0
133711,42,"R",37,"R",0,"R",0,"R",28,"R",8,"R",0,"R",1
133809, 0,"R",37,"R",36,"R",0,"R",0,"R",0,"R",0,"R",1
133809,10,"R",36,"R",36,"R",0,"R",0,"R",0,"R",0,"R",0
133809,20,"R",25,"R",25,"R",0,"R",0,"R",0,"R",0,"R",0
133809,30,"R",10,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0
133809,40,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
133809,42,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
133809,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
133845, 0,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
133845,10,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
133845,40,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
133845,41,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
133854, 0,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
133854,10,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
133854,40,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
133854,41,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
133863, 0,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
133863,10,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
133863,40,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
133863,41,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
133872, 0,"R",62,"R",11,"R",19,"R",24,"R",8,"R",0,"R",0
133872,10,"R",62,"R",11,"R",19,"R",24,"R",8,"R",0,"R",0
133872,40,"R",62,"R",11,"R",19,"R",24,"R",8,"R",0,"R",0
133872,41,"R",4,"R",3,"R",1,"R",0,"R",0,"R",0,"R",0
133872,42,"R",58,"R",8,"R",18,"R",24,"R",8,"R",0,"R",0
133881, 0,"R",246,"R",79,"R",86,"R",67,"R",14,"R",0,"R",0
133881,10,"R",246,"R",79,"R",86,"R",67,"R",14,"R",0,"R",0
133881,40,"R",246,"R",79,"R",86,"R",67,"R",14,"R",0,"R",0
133881,42,"R",246,"R",79,"R",86,"R",67,"R",14,"R",0,"R",0
133951, 0,"R",1116,"R",241,"R",276,"R",335,"R",198,"R",46,"R",20
133951,10,"R",1116,"R",241,"R",276,"R",335,"R",198,"R",46,"R",20
133951,20,"R",447,"R",216,"R",231,"R",0,"R",0,"R",0,"R",0
133951,30,"R",240,"R",1,"R",17,"R",220,"R",2,"R",0,"R",0
133951,40,"R",429,"R",24,"R",28,"R",115,"R",196,"R",46,"R",20
133951,41,"R",43,"R",8,"R",10,"R",12,"R",8,"R",2,"R",3
133951,42,"R",386,"R",16,"R",18,"R",103,"R",188,"R",44,"R",17
133960, 0,"R",28,"R",8,"R",9,"R",8,"R",3,"R",0,"R",0
133960,10,"R",28,"R",8,"R",9,"R",8,"R",3,"R",0,"R",0
133960,20,"R",7,"R",4,"R",2,"R",1,"R",0,"R",0,"R",0
133960,30,"R",11,"R",3,"R",4,"R",4,"R",0,"R",0,"R",0
133960,40,"R",10,"R",1,"R",3,"R",3,"R",3,"R",0,"R",0
133960,42,"R",10,"R",1,"R",3,"R",3,"R",3,"R",0,"R",0
133979, 0,"R",92,"R",11,"R",36,"R",27,"R",18,"R",0,"R",0
133979,10,"R",92,"R",11,"R",36,"R",27,"R",18,"R",0,"R",0
133979,20,"R",35,"R",11,"R",24,"R",0,"R",0,"R",0,"R",0
133979,30,"R",39,"R",0,"R",12,"R",27,"R",0,"R",0,"R",0
133979,40,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",0
133979,42,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",0
133997, 0,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
133997,10,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
133997,40,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
133997,43,"R",20,"R",0,"R",0,"R",0,"R",20,"R",0,"R",0
134079, 0,"R",113,"R",32,"R",25,"R",38,"R",18,"R",0,"R",0
134079,10,"R",113,"R",32,"R",25,"R",38,"R",18,"R",0,"R",0
134079,20,"R",19,"R",17,"R",1,"R",1,"R",0,"R",0,"R",0
134079,30,"R",23,"R",0,"R",0,"R",17,"R",6,"R",0,"R",0
134079,40,"R",71,"R",15,"R",24,"R",20,"R",12,"R",0,"R",0
134079,42,"R",71,"R",15,"R",24,"R",20,"R",12,"R",0,"R",0
134097, 0,"R",1336,"R",447,"R",354,"R",260,"R",8,"R",6,"R",261
134097,10,"R",1336,"R",447,"R",354,"R",260,"R",8,"R",6,"R",261
134097,20,"R",781,"R",432,"R",325,"R",1,"R",0,"R",0,"R",23
134097,30,"R",238,"R",1,"R",14,"R",222,"R",0,"R",0,"R",1
134097,40,"R",317,"R",14,"R",15,"R",37,"R",8,"R",6,"R",237
134097,42,"R",317,"R",14,"R",15,"R",37,"R",8,"R",6,"R",237
134112, 0,"R",132,"R",0,"R",0,"R",0,"R",132,"R",0,"R",0
134112,10,"R",132,"R",0,"R",0,"R",0,"R",132,"R",0,"R",0
134112,40,"R",132,"R",0,"R",0,"R",0,"R",132,"R",0,"R",0
134112,43,"R",132,"R",0,"R",0,"R",0,"R",132,"R",0,"R",0
134130, 0,"R",2561,"R",996,"R",716,"R",430,"R",0,"R",239,"R",180
134130,10,"R",2561,"R",996,"R",716,"R",430,"R",0,"R",239,"R",180
134130,20,"R",1605,"R",957,"R",642,"R",6,"R",0,"R",0,"R",0
134130,30,"R",459,"R",29,"R",63,"R",367,"R",0,"R",0,"R",0
134130,40,"R",497,"R",10,"R",11,"R",57,"R",0,"R",239,"R",180
134130,42,"R",497,"R",10,"R",11,"R",57,"R",0,"R",239,"R",180
134149, 0,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21
134149,50,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21
134237, 0,"R",946,"R",429,"R",233,"R",0,"R",0,"R",0,"R",284
134237,10,"R",946,"R",429,"R",233,"R",0,"R",0,"R",0,"R",284
134237,40,"R",946,"R",429,"R",233,"R",0,"R",0,"R",0,"R",284
134237,42,"R",946,"R",429,"R",233,"R",0,"R",0,"R",0,"R",284
134343, 0,"R",82,"R",12,"R",23,"R",33,"R",2,"R",0,"R",12
134343,10,"R",82,"R",12,"R",23,"R",33,"R",2,"R",0,"R",12
134343,20,"R",44,"R",12,"R",23,"R",8,"R",1,"R",0,"R",0
134343,30,"R",26,"R",0,"R",0,"R",25,"R",1,"R",0,"R",0
134343,40,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12
134343,43,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12
134495, 0,"R",298,"R",37,"R",21,"R",29,"R",204,"R",0,"R",7
134495,10,"R",298,"R",37,"R",21,"R",29,"R",204,"R",0,"R",7
134495,20,"R",197,"R",37,"R",20,"R",28,"R",112,"R",0,"R",0
134495,30,"R",80,"R",0,"R",0,"R",1,"R",79,"R",0,"R",0
134495,40,"R",21,"R",0,"R",1,"R",0,"R",13,"R",0,"R",7
134495,42,"R",21,"R",0,"R",1,"R",0,"R",13,"R",0,"R",7
134510, 0,"R",6,"R",2,"R",1,"R",3,"R",0,"R",0,"R",0
134510,10,"R",6,"R",2,"R",1,"R",3,"R",0,"R",0,"R",0
134510,40,"R",6,"R",2,"R",1,"R",3,"R",0,"R",0,"R",0
134510,42,"R",6,"R",2,"R",1,"R",3,"R",0,"R",0,"R",0
134608, 0,"R",200,"R",35,"R",43,"R",100,"R",22,"R",0,"R",0
134608,10,"R",200,"R",35,"R",43,"R",100,"R",22,"R",0,"R",0
134608,20,"R",148,"R",35,"R",42,"R",57,"R",14,"R",0,"R",0
134608,30,"R",52,"R",0,"R",1,"R",43,"R",8,"R",0,"R",0
134680, 0,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9
134680,50,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9
134811, 0,"R",102,"R",0,"R",0,"R",0,"R",102,"R",0,"R",0
134811,10,"R",102,"R",0,"R",0,"R",0,"R",102,"R",0,"R",0
134811,40,"R",102,"R",0,"R",0,"R",0,"R",102,"R",0,"R",0
134811,42,"R",102,"R",0,"R",0,"R",0,"R",102,"R",0,"R",0
134875, 0,"R",32,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32
134875,50,"R",32,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32
134909, 0,"R",14,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0
134909,10,"R",14,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0
134909,40,"R",14,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0
134909,43,"R",14,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0
134945, 0,"R",181,"R",38,"R",53,"R",74,"R",16,"R",0,"R",0
134945,10,"R",181,"R",38,"R",53,"R",74,"R",16,"R",0,"R",0
134945,20,"R",85,"R",36,"R",46,"R",3,"R",0,"R",0,"R",0
134945,30,"R",56,"R",1,"R",5,"R",50,"R",0,"R",0,"R",0
134945,40,"R",40,"R",1,"R",2,"R",21,"R",16,"R",0,"R",0
134945,42,"R",40,"R",1,"R",2,"R",21,"R",16,"R",0,"R",0
135063, 0,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
135063,10,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
135063,40,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
135063,43,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
135081, 0,"R",975,"R",0,"R",0,"R",0,"R",975,"R",0,"R",0
135081,10,"R",975,"R",0,"R",0,"R",0,"R",975,"R",0,"R",0
135081,40,"R",975,"R",0,"R",0,"R",0,"R",975,"R",0,"R",0
135081,41,"R",975,"R",0,"R",0,"R",0,"R",975,"R",0,"R",0
135124, 0,"R",27,"R",0,"R",0,"R",0,"R",27,"R",0,"R",0
135124,10,"R",27,"R",0,"R",0,"R",0,"R",27,"R",0,"R",0
135124,40,"R",27,"R",0,"R",0,"R",0,"R",27,"R",0,"R",0
135124,42,"R",27,"R",0,"R",0,"R",0,"R",27,"R",0,"R",0
135160, 0,"R",68,"R",0,"R",0,"R",0,"R",0,"R",0,"R",68
135160,10,"R",68,"R",0,"R",0,"R",0,"R",0,"R",0,"R",68
135160,20,"R",36,"R",0,"R",0,"R",0,"R",0,"R",0,"R",36
135160,30,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
135160,40,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21
135160,42,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21
135188, 0,"R",80,"R",9,"R",11,"R",12,"R",41,"R",0,"R",7
135188,10,"R",80,"R",9,"R",11,"R",12,"R",41,"R",0,"R",7
135188,20,"R",34,"R",9,"R",10,"R",7,"R",8,"R",0,"R",0
135188,30,"R",42,"R",0,"R",1,"R",5,"R",31,"R",0,"R",5
135188,40,"R",4,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2
135188,43,"R",4,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2
135364, 0,"R",14,"R",2,"R",5,"R",5,"R",2,"R",0,"R",0
135364,10,"R",14,"R",2,"R",5,"R",5,"R",2,"R",0,"R",0
135364,40,"R",14,"R",2,"R",5,"R",5,"R",2,"R",0,"R",0
135364,42,"R",14,"R",2,"R",5,"R",5,"R",2,"R",0,"R",0
135391, 0,"R",130,"R",27,"R",29,"R",45,"R",29,"R",0,"R",0
135391,10,"R",130,"R",27,"R",29,"R",45,"R",29,"R",0,"R",0
135391,20,"R",103,"R",27,"R",27,"R",34,"R",15,"R",0,"R",0
135391,30,"R",24,"R",0,"R",2,"R",10,"R",12,"R",0,"R",0
135391,40,"R",3,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0
135391,42,"R",2,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0
135391,43,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
135610, 0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
135610,10,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
135610,20,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
135717, 0,"R",659,"R",158,"R",283,"R",145,"R",73,"R",0,"R",0
135717,10,"R",659,"R",158,"R",283,"R",145,"R",73,"R",0,"R",0
135717,20,"R",576,"R",158,"R",283,"R",125,"R",10,"R",0,"R",0
135717,30,"R",79,"R",0,"R",0,"R",19,"R",60,"R",0,"R",0
135717,40,"R",4,"R",0,"R",0,"R",1,"R",3,"R",0,"R",0
135717,42,"R",4,"R",0,"R",0,"R",1,"R",3,"R",0,"R",0
135726, 0,"R",1581,"R",620,"R",339,"R",258,"R",80,"R",284,"R",0
135726,10,"R",1581,"R",620,"R",339,"R",258,"R",80,"R",284,"R",0
135726,20,"R",867,"R",598,"R",267,"R",2,"R",0,"R",0,"R",0
135726,30,"R",257,"R",12,"R",53,"R",192,"R",0,"R",0,"R",0
135726,40,"R",457,"R",10,"R",19,"R",64,"R",80,"R",284,"R",0
135726,41,"R",47,"R",0,"R",0,"R",0,"R",0,"R",47,"R",0
135726,42,"R",403,"R",10,"R",19,"R",64,"R",80,"R",230,"R",0
135726,43,"R",7,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0
135939, 0,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13
135939,50,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13
135957, 0,"R",19,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19
135957,50,"R",19,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19
136011, 0,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
136011,50,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
136066, 0,"R",26,"R",0,"R",0,"R",0,"R",26,"R",0,"R",0
136066,10,"R",26,"R",0,"R",0,"R",0,"R",26,"R",0,"R",0
136066,40,"R",26,"R",0,"R",0,"R",0,"R",26,"R",0,"R",0
136066,41,"R",26,"R",0,"R",0,"R",0,"R",26,"R",0,"R",0
136075, 0,"R",30,"R",0,"R",0,"R",0,"R",30,"R",0,"R",0
136075,10,"R",30,"R",0,"R",0,"R",0,"R",30,"R",0,"R",0
136075,40,"R",30,"R",0,"R",0,"R",0,"R",30,"R",0,"R",0
136075,42,"R",30,"R",0,"R",0,"R",0,"R",30,"R",0,"R",0
136145, 0,"R",31,"R",0,"R",0,"R",0,"R",0,"R",0,"R",31
136145,10,"R",31,"R",0,"R",0,"R",0,"R",0,"R",0,"R",31
136145,20,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15
136145,30,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
136145,40,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9
136145,42,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9
136172, 0,"R",477,"R",79,"C",137,"C",147,"C",13,"C",7,"C",94
136172,10,"C",385,"R",79,"C",137,"C",147,"C",13,"C",7,"R",2
136172,20,"R",209,"R",78,"R",131,"R",0,"R",0,"R",0,"R",0
136172,30,"R",150,"R",1,"R",6,"R",143,"R",0,"R",0,"R",0
136172,40,"C",26,"R",0,"C",0,"C",4,"C",13,"C",7,"R",2
136172,41,"C",2,"R",0,"R",0,"R",0,"C",2,"R",0,"R",0
136172,42,"C",24,"R",0,"C",0,"C",4,"C",11,"C",7,"R",2
136172,50,"C",92,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"C",92
136206, 0,"R",16,"R",4,"R",11,"R",1,"R",0,"R",0,"R",0
136206,10,"R",16,"R",4,"R",11,"R",1,"R",0,"R",0,"R",0
136206,40,"R",16,"R",4,"R",11,"R",1,"R",0,"R",0,"R",0
136206,42,"R",16,"R",4,"R",11,"R",1,"R",0,"R",0,"R",0
136215, 0,"R",816,"R",158,"R",199,"R",330,"R",24,"R",5,"R",100
136215,10,"R",816,"R",158,"R",199,"R",330,"R",24,"R",5,"R",100
136215,20,"R",28,"R",28,"R",0,"R",0,"R",0,"R",0,"R",0
136215,30,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0
136215,40,"R",786,"R",128,"R",199,"R",330,"R",24,"R",5,"R",100
136215,41,"R",634,"R",112,"R",181,"R",249,"R",0,"R",3,"R",89
136215,42,"R",152,"R",16,"R",18,"R",81,"R",24,"R",2,"R",11
136233, 0,"R",102,"R",0,"R",0,"R",0,"R",0,"R",0,"R",102
136233,10,"R",102,"R",0,"R",0,"R",0,"R",0,"R",0,"R",102
136233,20,"R",73,"R",0,"R",0,"R",0,"R",0,"R",0,"R",73
136233,30,"R",19,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19
136233,40,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
136233,42,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
136288, 0,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20
136288,50,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20
136330, 0,"R",163,"R",37,"R",57,"R",65,"R",4,"R",0,"R",0
136330,10,"R",163,"R",37,"R",57,"R",65,"R",4,"R",0,"R",0
136330,40,"R",163,"R",37,"R",57,"R",65,"R",4,"R",0,"R",0
136330,42,"R",163,"R",37,"R",57,"R",65,"R",4,"R",0,"R",0
136358, 0,"R",297,"R",25,"R",23,"R",40,"R",184,"R",0,"R",25
136358,10,"R",297,"R",25,"R",23,"R",40,"R",184,"R",0,"R",25
136358,20,"R",221,"R",23,"R",18,"R",26,"R",153,"R",0,"R",1
136358,30,"R",55,"R",2,"R",5,"R",14,"R",31,"R",0,"R",3
136358,40,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21
136358,43,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21
136400, 0,"R",125,"R",26,"R",17,"R",27,"R",49,"R",0,"R",6
136400,10,"R",125,"R",26,"R",17,"R",27,"R",49,"R",0,"R",6
136400,20,"R",78,"R",26,"R",17,"R",23,"R",12,"R",0,"R",0
136400,30,"R",40,"R",0,"R",0,"R",4,"R",36,"R",0,"R",0
136400,40,"R",7,"R",0,"R",0,"R",0,"R",1,"R",0,"R",6
136400,42,"R",7,"R",0,"R",0,"R",0,"R",1,"R",0,"R",6
136473, 0,"R",187,"R",77,"R",27,"R",36,"R",47,"R",0,"R",0
136473,10,"R",187,"R",77,"R",27,"R",36,"R",47,"R",0,"R",0
136473,20,"R",137,"R",77,"R",27,"R",28,"R",5,"R",0,"R",0
136473,30,"R",50,"R",0,"R",0,"R",8,"R",42,"R",0,"R",0
136516, 0,"R",149,"R",0,"R",0,"R",0,"R",0,"R",0,"R",149
136516,10,"R",149,"R",0,"R",0,"R",0,"R",0,"R",0,"R",149
136516,20,"R",94,"R",0,"R",0,"R",0,"R",0,"R",0,"R",94
136516,30,"R",49,"R",0,"R",0,"R",0,"R",0,"R",0,"R",49
136516,40,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
136516,43,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
136701, 0,"R",17,"R",4,"R",3,"R",9,"R",0,"R",0,"R",1
136701,10,"R",17,"R",4,"R",3,"R",9,"R",0,"R",0,"R",1
136701,40,"R",17,"R",4,"R",3,"R",9,"R",0,"R",0,"R",1
136701,42,"R",17,"R",4,"R",3,"R",9,"R",0,"R",0,"R",1
136774, 0,"R",92,"R",0,"R",0,"R",0,"R",0,"R",0,"R",92
136774,10,"R",92,"R",0,"R",0,"R",0,"R",0,"R",0,"R",92
136774,40,"R",92,"R",0,"R",0,"R",0,"R",0,"R",0,"R",92
136774,42,"R",92,"R",0,"R",0,"R",0,"R",0,"R",0,"R",92
136950, 0,"R",216,"R",81,"R",50,"R",53,"R",3,"R",28,"R",1
136950,10,"R",216,"R",81,"R",50,"R",53,"R",3,"R",28,"R",1
136950,20,"R",126,"R",79,"R",47,"R",0,"R",0,"R",0,"R",0
136950,30,"R",39,"R",0,"R",0,"R",39,"R",0,"R",0,"R",0
136950,40,"R",51,"R",2,"R",3,"R",14,"R",3,"R",28,"R",1
136950,41,"R",51,"R",2,"R",3,"R",14,"R",3,"R",28,"R",1
137032, 0,"R",161,"R",21,"R",51,"R",70,"R",19,"R",0,"R",0
137032,10,"R",161,"R",21,"R",51,"R",70,"R",19,"R",0,"R",0
137032,20,"R",40,"R",17,"R",20,"R",3,"R",0,"R",0,"R",0
137032,30,"R",63,"R",0,"R",22,"R",41,"R",0,"R",0,"R",0
137032,40,"R",58,"R",4,"R",9,"R",26,"R",19,"R",0,"R",0
137032,42,"R",58,"R",4,"R",9,"R",26,"R",19,"R",0,"R",0
137078, 0,"R",377,"R",0,"R",0,"R",0,"R",0,"R",0,"R",377
137078,10,"R",377,"R",0,"R",0,"R",0,"R",0,"R",0,"R",377
137078,20,"R",224,"R",0,"R",0,"R",0,"R",0,"R",0,"R",224
137078,30,"R",136,"R",0,"R",0,"R",0,"R",0,"R",0,"R",136
137078,40,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17
137078,43,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17
137096, 0,"R",234,"R",0,"R",0,"R",0,"R",0,"R",0,"R",234
137096,10,"R",234,"R",0,"R",0,"R",0,"R",0,"R",0,"R",234
137096,20,"R",195,"R",0,"R",0,"R",0,"R",0,"R",0,"R",195
137096,30,"R",39,"R",0,"R",0,"R",0,"R",0,"R",0,"R",39
137148, 0,"R",11,"R",2,"R",5,"R",4,"R",0,"R",0,"R",0
137148,10,"R",11,"R",2,"R",5,"R",4,"R",0,"R",0,"R",0
137148,40,"R",11,"R",2,"R",5,"R",4,"R",0,"R",0,"R",0
137148,42,"R",11,"R",2,"R",5,"R",4,"R",0,"R",0,"R",0
137209, 0,"R",204,"R",0,"R",0,"R",0,"R",0,"R",0,"R",204
137209,10,"R",203,"R",0,"R",0,"R",0,"R",0,"R",0,"R",203
137209,20,"R",154,"R",0,"R",0,"R",0,"R",0,"R",0,"R",154
137209,30,"R",49,"R",0,"R",0,"R",0,"R",0,"R",0,"R",49
